county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1
Cobb,Dobbins 01,Commissioner Of Labor,,(REP,MARK BUTLER,579,32,3,368,95,81
Cobb,Dowell 01,Commissioner Of Labor,,(REP,MARK BUTLER,1035,54,3,561,63,354
Cobb,Dodgen 01,Commissioner Of Labor,,(REP,MARK BUTLER,907,54,2,643,151,57
Cobb,Durham 01,Commissioner Of Labor,,(REP,MARK BUTLER,1899,123,7,1169,445,155
Cobb,Davis 01,Commissioner Of Labor,,(REP,MARK BUTLER,794,46,1,590,63,94
Cobb,Eastside 01,Commissioner Of Labor,,(REP,MARK BUTLER,1296,82,5,913,257,39
Cobb,Eastside 02,Commissioner Of Labor,,(REP,MARK BUTLER,1616,102,5,1094,321,94
Cobb,Elizabeth 01,Commissioner Of Labor,,(REP,MARK BUTLER,572,28,3,355,56,130
Cobb,Elizabeth 02,Commissioner Of Labor,,(REP,MARK BUTLER,914,89,4,580,120,121
Cobb,Elizabeth 03,Commissioner Of Labor,,(REP,MARK BUTLER,1091,97,5,671,94,224
Cobb,Elizabeth 04,Commissioner Of Labor,,(REP,MARK BUTLER,667,42,1,479,50,95
Cobb,Elizabeth 05,Commissioner Of Labor,,(REP,MARK BUTLER,1077,77,3,755,66,176
Cobb,East Piedmont 01,Commissioner Of Labor,,(REP,MARK BUTLER,647,34,3,451,92,67
Cobb,Fair Oaks 02,Commissioner Of Labor,,(REP,MARK BUTLER,778,52,2,386,6,332
Cobb,Fair Oaks 04,Commissioner Of Labor,,(REP,MARK BUTLER,618,64,5,376,16,157
Cobb,Fullers Park 01,Commissioner Of Labor,,(REP,MARK BUTLER,1309,105,4,900,212,88
Cobb,Ford 01,Commissioner Of Labor,,(REP,MARK BUTLER,1494,66,0,967,336,125
Cobb,Frey 01,Commissioner Of Labor,,(REP,MARK BUTLER,1072,78,2,632,252,108
Cobb,Garrison Mill 01,Commissioner Of Labor,,(REP,MARK BUTLER,1100,87,3,750,56,204
Cobb,Gritters 01,Commissioner Of Labor,,(REP,MARK BUTLER,1341,84,9,841,259,148
Cobb,Harmony-Leland 01,Commissioner Of Labor,,(REP,MARK BUTLER,645,54,1,270,229,91
Cobb,Harrison 01,Commissioner Of Labor,,(REP,MARK BUTLER,1438,106,1,820,295,216
Cobb,Hightower 01,Commissioner Of Labor,,(REP,MARK BUTLER,1707,147,9,1153,141,257
Cobb,Hayes 01,Commissioner Of Labor,,(REP,MARK BUTLER,1730,118,4,982,382,244
Cobb,Kennesaw 1A,Commissioner Of Labor,,(REP,MARK BUTLER,620,26,2,442,98,52
Cobb,Kennesaw 2A,Commissioner Of Labor,,(REP,MARK BUTLER,1107,57,4,753,179,114
Cobb,Kennesaw 3A,Commissioner Of Labor,,(REP,MARK BUTLER,1133,98,4,623,187,221
Cobb,Kennesaw 4A,Commissioner Of Labor,,(REP,MARK BUTLER,1046,61,1,630,271,83
Cobb,Kennesaw 5A,Commissioner Of Labor,,(REP,MARK BUTLER,1595,66,2,1174,287,66
Cobb,Kell 01,Commissioner Of Labor,,(REP,MARK BUTLER,805,46,1,556,152,50
Cobb,Kemp 01,Commissioner Of Labor,,(REP,MARK BUTLER,932,40,1,536,160,195
Cobb,Kemp 02,Commissioner Of Labor,,(REP,MARK BUTLER,1588,119,0,881,271,317
Cobb,Kemp 03,Commissioner Of Labor,,(REP,MARK BUTLER,1945,109,1,1103,502,230
Cobb,Lassiter 01,Commissioner Of Labor,,(REP,MARK BUTLER,1516,109,2,1004,164,237
Cobb,Lindley 01,Commissioner Of Labor,,(REP,MARK BUTLER,751,52,1,411,195,92
Cobb,Lost Mountain 01,Commissioner Of Labor,,(REP,MARK BUTLER,1525,87,1,577,586,274
Cobb,Lost Mountain 02,Commissioner Of Labor,,(REP,MARK BUTLER,1958,142,0,1150,458,208
Cobb,Lost Mountain 03,Commissioner Of Labor,,(REP,MARK BUTLER,2292,135,4,896,956,301
Cobb,Lost Mountain 04,Commissioner Of Labor,,(REP,MARK BUTLER,1166,79,2,716,239,130
Cobb,Mableton 01,Commissioner Of Labor,,(REP,MARK BUTLER,853,81,1,388,193,190
Cobb,Mableton 02,Commissioner Of Labor,,(REP,MARK BUTLER,436,31,5,226,114,60
Cobb,Mableton 03,Commissioner Of Labor,,(REP,MARK BUTLER,802,60,1,445,200,96
Cobb,Mableton 04,Commissioner Of Labor,,(REP,MARK BUTLER,553,46,1,285,112,109
Cobb,Mabry 01,Commissioner Of Labor,,(REP,MARK BUTLER,811,46,1,594,52,118
Cobb,Macland 01,Commissioner Of Labor,,(REP,MARK BUTLER,647,42,1,353,34,217
Cobb,Murdock 01,Commissioner Of Labor,,(REP,MARK BUTLER,1562,122,1,1081,141,217
Cobb,McEachern 01,Commissioner Of Labor,,(REP,MARK BUTLER,897,62,3,497,102,233
Cobb,McCleskey 01,Commissioner Of Labor,,(REP,MARK BUTLER,746,33,4,483,166,60
Cobb,McClure 01,Commissioner Of Labor,,(REP,MARK BUTLER,1412,81,2,947,288,94
Cobb,Marietta 1A,Commissioner Of Labor,,(REP,MARK BUTLER,537,39,7,318,23,150
Cobb,Marietta 2A,Commissioner Of Labor,,(REP,MARK BUTLER,962,60,1,529,14,358
Cobb,Marietta 2B,Commissioner Of Labor,,(REP,MARK BUTLER,1083,64,1,605,14,399
Cobb,Marietta 3A,Commissioner Of Labor,,(REP,MARK BUTLER,1478,116,4,856,22,480
Cobb,Marietta 4A,Commissioner Of Labor,,(REP,MARK BUTLER,1092,75,0,664,21,332
Cobb,Marietta 4B,Commissioner Of Labor,,(REP,MARK BUTLER,655,63,3,386,25,178
Cobb,Marietta 4C,Commissioner Of Labor,,(REP,MARK BUTLER,1244,90,2,607,67,478
Cobb,Marietta 5A,Commissioner Of Labor,,(REP,MARK BUTLER,443,22,3,260,19,139
Cobb,Marietta 5B,Commissioner Of Labor,,(REP,MARK BUTLER,253,14,1,158,27,53
Cobb,Marietta 6A,Commissioner Of Labor,,(REP,MARK BUTLER,273,24,1,175,30,43
Cobb,Marietta 6B,Commissioner Of Labor,,(REP,MARK BUTLER,890,59,5,588,63,175
Cobb,Marietta 7A,Commissioner Of Labor,,(REP,MARK BUTLER,251,20,0,141,25,65
Cobb,Mars Hill 01,Commissioner Of Labor,,(REP,MARK BUTLER,1553,109,8,978,369,89
Cobb,Mars Hill 02,Commissioner Of Labor,,(REP,MARK BUTLER,934,43,4,593,239,55
Cobb,Mount Bethel 01,Commissioner Of Labor,,(REP,MARK BUTLER,1705,133,3,1190,332,47
Cobb,Mount Bethel 03,Commissioner Of Labor,,(REP,MARK BUTLER,1277,99,0,700,440,38
Cobb,Mount Bethel 04,Commissioner Of Labor,,(REP,MARK BUTLER,1278,118,4,806,311,39
Cobb,North Cobb 01,Commissioner Of Labor,,(REP,MARK BUTLER,706,47,5,440,185,29
Cobb,Nickajack 01,Commissioner Of Labor,,(REP,MARK BUTLER,736,49,0,428,145,114
Cobb,Norton Park 01,Commissioner Of Labor,,(REP,MARK BUTLER,1007,75,4,583,105,240
Cobb,Nicholson 01,Commissioner Of Labor,,(REP,MARK BUTLER,873,61,1,579,175,57
Cobb,Oakdale 01,Commissioner Of Labor,,(REP,MARK BUTLER,1052,106,1,650,138,157
Cobb,Oregon 01,Commissioner Of Labor,,(REP,MARK BUTLER,737,47,0,412,178,100
Cobb,Oregon 02,Commissioner Of Labor,,(REP,MARK BUTLER,822,77,2,401,29,313
Cobb,Oregon 03,Commissioner Of Labor,,(REP,MARK BUTLER,660,70,2,297,4,287
Cobb,Oregon 04,Commissioner Of Labor,,(REP,MARK BUTLER,725,59,1,363,28,274
Cobb,Oregon 05,Commissioner Of Labor,,(REP,MARK BUTLER,1070,80,1,614,137,238
Cobb,Pebblebrook 01,Commissioner Of Labor,,(REP,MARK BUTLER,459,49,2,222,101,85
Cobb,Powers Ferry 01,Commissioner Of Labor,,(REP,MARK BUTLER,1036,74,3,720,124,115
Cobb,Pine Mountain 01,Commissioner Of Labor,,(REP,MARK BUTLER,1580,109,8,952,236,275
Cobb,Pine Mountain 02,Commissioner Of Labor,,(REP,MARK BUTLER,1616,101,0,995,119,401
Cobb,Post Oak 01,Commissioner Of Labor,,(REP,MARK BUTLER,1539,111,7,1039,110,272
Cobb,Pope 01,Commissioner Of Labor,,(REP,MARK BUTLER,1206,86,3,761,64,292
Cobb,Palmer 01,Commissioner Of Labor,,(REP,MARK BUTLER,931,68,5,551,245,62
Cobb,Powder Springs 1A,Commissioner Of Labor,,(REP,MARK BUTLER,840,47,1,405,39,348
Cobb,Powder Springs 2A,Commissioner Of Labor,,(REP,MARK BUTLER,372,20,2,191,12,147
Cobb,Powder Springs 3A,Commissioner Of Labor,,(REP,MARK BUTLER,588,50,1,319,17,201
Cobb,Pitner 01,Commissioner Of Labor,,(REP,MARK BUTLER,943,56,1,680,147,59
Cobb,Rocky Mount 01,Commissioner Of Labor,,(REP,MARK BUTLER,1292,64,3,913,140,172
Cobb,Riverside 01,Commissioner Of Labor,,(REP,MARK BUTLER,88,10,1,45,8,24
Cobb,Roswell 01,Commissioner Of Labor,,(REP,MARK BUTLER,2238,157,3,1541,294,243
Cobb,Roswell 02,Commissioner Of Labor,,(REP,MARK BUTLER,1501,101,0,1094,211,95
Cobb,Sandy Plains 01,Commissioner Of Labor,,(REP,MARK BUTLER,1009,78,2,679,54,196
Cobb,Shallowford Falls 01,Commissioner Of Labor,,(REP,MARK BUTLER,1384,107,2,970,90,215
Cobb,Simpson 01,Commissioner Of Labor,,(REP,MARK BUTLER,760,58,2,528,46,126
Cobb,Sewell Mill 01,Commissioner Of Labor,,(REP,MARK BUTLER,1228,97,4,862,133,132
Cobb,Sewell Mill 03,Commissioner Of Labor,,(REP,MARK BUTLER,1139,108,5,768,143,115
Cobb,Smyrna 1A,Commissioner Of Labor,,(REP,MARK BUTLER,455,43,1,286,70,55
Cobb,Smyrna 2A,Commissioner Of Labor,,(REP,MARK BUTLER,718,61,8,426,133,90
Cobb,Smyrna 3A,Commissioner Of Labor,,(REP,MARK BUTLER,1441,93,4,869,305,170
Cobb,Smyrna 4A,Commissioner Of Labor,,(REP,MARK BUTLER,1749,185,6,941,263,354
Cobb,Smyrna 5A,Commissioner Of Labor,,(REP,MARK BUTLER,707,72,3,441,82,109
Cobb,Smyrna 6A,Commissioner Of Labor,,(REP,MARK BUTLER,1675,166,3,1006,281,219
Cobb,Smyrna 7A,Commissioner Of Labor,,(REP,MARK BUTLER,1440,144,6,788,278,224
Cobb,Sope Creek 01,Commissioner Of Labor,,(REP,MARK BUTLER,985,77,0,687,177,44
Cobb,Sope Creek 02,Commissioner Of Labor,,(REP,MARK BUTLER,1641,129,5,1069,305,133
Cobb,Sope Creek 03,Commissioner Of Labor,,(REP,MARK BUTLER,1144,78,4,849,176,37
Cobb,Sweetwater 01,Commissioner Of Labor,,(REP,MARK BUTLER,784,52,4,425,41,262
Cobb,Sweetwater 02,Commissioner Of Labor,,(REP,MARK BUTLER,320,40,1,161,36,82
Cobb,Terrell Mill 01,Commissioner Of Labor,,(REP,MARK BUTLER,875,55,2,593,148,77
Cobb,Timber Ridge 01,Commissioner Of Labor,,(REP,MARK BUTLER,1064,78,1,791,169,25
Cobb,Vaughan 01,Commissioner Of Labor,,(REP,MARK BUTLER,1449,65,1,880,359,144
Cobb,Vinings 01,Commissioner Of Labor,,(REP,MARK BUTLER,613,36,2,443,75,57
Cobb,Vinings 02,Commissioner Of Labor,,(REP,MARK BUTLER,1270,123,7,740,206,194
Cobb,Vinings 03,Commissioner Of Labor,,(REP,MARK BUTLER,967,96,4,589,158,120
Cobb,Vinings 04,Commissioner Of Labor,,(REP,MARK BUTLER,1356,131,13,992,117,103
Cobb,Wade Green 02,Commissioner Of Labor,,(REP,MARK BUTLER,1319,60,4,822,333,100
Cobb,Willeo 01,Commissioner Of Labor,,(REP,MARK BUTLER,1207,88,2,862,53,202
Cobb,Acworth 1A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1379,111,11,638,509,110
Cobb,Acworth 1B,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1154,136,9,569,341,99
Cobb,Acworth 1C,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1572,136,7,814,498,117
Cobb,Addison 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,710,77,2,396,67,168
Cobb,Austell 1A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1898,133,9,824,260,672
Cobb,Bells Ferry 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,780,67,5,431,165,112
Cobb,Bells Ferry 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1498,144,6,738,461,149
Cobb,Big Shanty 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,627,35,2,391,87,112
Cobb,Big Shanty 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,827,87,0,460,195,85
Cobb,Baker 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1402,86,9,772,381,154
Cobb,Birney 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,909,64,3,489,42,311
Cobb,Birney 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1451,126,10,574,256,485
Cobb,Bryant 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1181,66,7,440,70,598
Cobb,Bryant 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2276,165,19,1052,102,938
Cobb,Blackwell 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,774,68,3,378,225,100
Cobb,Chattahoochee 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2150,156,18,1070,519,387
Cobb,Cheatham Hill 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,695,65,1,291,60,278
Cobb,Cheatham Hill 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1137,79,1,457,40,560
Cobb,Chalker 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1610,133,11,867,323,276
Cobb,Clarkdale 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,622,69,5,302,29,217
Cobb,Clarkdale 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2106,149,14,1093,95,755
Cobb,Cooper 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1972,160,22,907,217,666
Cobb,Chestnut Ridge 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,753,100,1,445,102,105
Cobb,Dickerson 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,764,137,2,450,138,37
Cobb,Dobbins 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2101,147,34,1143,460,317
Cobb,Dowell 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1010,80,7,445,41,437
Cobb,Dodgen 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,523,73,0,323,78,49
Cobb,Durham 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,698,62,0,357,168,111
Cobb,Davis 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,513,52,0,319,43,99
Cobb,Eastside 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,795,126,3,410,197,59
Cobb,Eastside 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1072,139,3,596,215,119
Cobb,Elizabeth 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1159,79,4,632,141,303
Cobb,Elizabeth 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,620,63,8,356,76,117
Cobb,Elizabeth 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,698,88,1,370,56,183
Cobb,Elizabeth 04,Commissioner Of Labor,,DEM,RICHARD KEATLEY,956,106,8,598,85,159
Cobb,Elizabeth 05,Commissioner Of Labor,,DEM,RICHARD KEATLEY,823,102,6,465,75,175
Cobb,East Piedmont 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,738,55,4,414,113,152
Cobb,Fair Oaks 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1953,121,12,868,29,923
Cobb,Fair Oaks 04,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1399,116,20,818,73,372
Cobb,Fullers Park 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,884,97,5,520,159,103
Cobb,Ford 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,526,50,2,289,112,73
Cobb,Frey 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,503,50,2,245,134,72
Cobb,Garrison Mill 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,783,106,6,465,41,165
Cobb,Gritters 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,991,87,4,580,155,165
Cobb,Harmony-Leland 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2980,253,12,979,1174,562
Cobb,Harrison 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,538,41,2,257,118,120
Cobb,Hightower 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1033,164,6,593,126,144
Cobb,Hayes 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,795,69,3,386,166,171
Cobb,Kennesaw 1A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,595,42,6,371,98,78
Cobb,Kennesaw 2A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,933,77,10,538,142,166
Cobb,Kennesaw 3A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1925,171,12,953,286,503
Cobb,Kennesaw 4A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,972,86,6,549,209,122
Cobb,Kennesaw 5A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1729,131,6,971,422,199
Cobb,Kell 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,489,36,0,320,83,50
Cobb,Kemp 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,326,16,0,147,51,112
Cobb,Kemp 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,951,101,1,401,130,318
Cobb,Kemp 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,656,58,3,293,172,130
Cobb,Lassiter 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,837,85,6,454,78,214
Cobb,Lindley 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2280,191,5,835,800,449
Cobb,Lost Mountain 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,827,86,4,267,248,222
Cobb,Lost Mountain 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,689,61,0,332,177,119
Cobb,Lost Mountain 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1123,84,5,370,419,245
Cobb,Lost Mountain 04,Commissioner Of Labor,,DEM,RICHARD KEATLEY,566,64,2,255,121,124
Cobb,Mableton 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1842,131,9,723,513,466
Cobb,Mableton 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1053,90,20,510,232,201
Cobb,Mableton 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,964,99,10,463,254,138
Cobb,Mableton 04,Commissioner Of Labor,,DEM,RICHARD KEATLEY,483,50,2,195,130,106
Cobb,Mabry 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,358,45,2,240,11,60
Cobb,Macland 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1675,162,8,738,85,682
Cobb,Murdock 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,959,145,1,602,86,125
Cobb,McEachern 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1252,92,5,536,92,527
Cobb,McCleskey 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,438,45,3,222,106,62
Cobb,McClure 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,656,69,3,347,136,101
Cobb,Marietta 1A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1255,85,22,677,69,402
Cobb,Marietta 2A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,513,48,0,235,3,227
Cobb,Marietta 2B,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1442,121,8,645,32,636
Cobb,Marietta 3A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2063,232,11,864,44,912
Cobb,Marietta 4A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,322,33,0,166,8,115
Cobb,Marietta 4B,Commissioner Of Labor,,DEM,RICHARD KEATLEY,583,71,2,282,35,193
Cobb,Marietta 4C,Commissioner Of Labor,,DEM,RICHARD KEATLEY,639,72,2,267,22,276
Cobb,Marietta 5A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1067,122,7,580,45,313
Cobb,Marietta 5B,Commissioner Of Labor,,DEM,RICHARD KEATLEY,875,69,5,484,80,237
Cobb,Marietta 6A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,920,77,13,485,135,210
Cobb,Marietta 6B,Commissioner Of Labor,,DEM,RICHARD KEATLEY,948,98,3,532,67,248
Cobb,Marietta 7A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1194,102,11,592,175,314
Cobb,Mars Hill 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,475,45,3,264,120,43
Cobb,Mars Hill 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,668,60,7,339,203,59
Cobb,Mount Bethel 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,995,159,2,545,235,54
Cobb,Mount Bethel 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,839,122,1,375,300,41
Cobb,Mount Bethel 04,Commissioner Of Labor,,DEM,RICHARD KEATLEY,779,123,1,404,199,52
Cobb,North Cobb 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,621,42,7,359,155,58
Cobb,Nickajack 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2116,165,6,949,540,456
Cobb,Norton Park 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1468,126,11,838,184,309
Cobb,Nicholson 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,608,49,5,352,135,67
Cobb,Oakdale 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1339,121,5,639,278,296
Cobb,Oregon 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,399,35,1,195,97,71
Cobb,Oregon 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2305,198,22,984,99,1002
Cobb,Oregon 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1789,142,13,834,60,740
Cobb,Oregon 04,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1843,188,11,798,49,797
Cobb,Oregon 05,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1340,128,4,564,128,516
Cobb,Pebblebrook 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2229,139,22,1021,316,731
Cobb,Powers Ferry 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,937,102,8,548,142,137
Cobb,Pine Mountain 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,657,69,3,321,103,161
Cobb,Pine Mountain 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,517,54,1,269,28,165
Cobb,Post Oak 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,846,113,5,481,50,197
Cobb,Pope 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,804,110,5,428,38,223
Cobb,Palmer 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,610,53,4,367,121,65
Cobb,Powder Springs 1A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1850,182,10,659,71,928
Cobb,Powder Springs 2A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1455,111,5,688,49,602
Cobb,Powder Springs 3A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1521,106,9,679,48,679
Cobb,Pitner 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,658,43,5,407,127,76
Cobb,Rocky Mount 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,832,89,2,518,76,147
Cobb,Riverside 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,875,52,9,462,121,231
Cobb,Roswell 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1392,227,4,757,238,166
Cobb,Roswell 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,936,150,2,565,161,58
Cobb,Sandy Plains 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,858,108,4,495,31,220
Cobb,Shallowford Falls 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,867,103,2,516,64,182
Cobb,Simpson 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,461,51,5,288,22,95
Cobb,Sewell Mill 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,957,121,6,577,99,154
Cobb,Sewell Mill 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1375,114,9,825,193,234
Cobb,Smyrna 1A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1496,125,14,854,295,208
Cobb,Smyrna 2A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2167,144,31,1023,586,383
Cobb,Smyrna 3A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2344,168,14,1129,627,406
Cobb,Smyrna 4A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1971,223,9,878,444,417
Cobb,Smyrna 5A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1497,101,16,772,315,293
Cobb,Smyrna 6A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2073,208,10,965,477,413
Cobb,Smyrna 7A,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2672,302,12,897,775,686
Cobb,Sope Creek 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,578,70,0,342,109,57
Cobb,Sope Creek 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1251,171,1,639,255,185
Cobb,Sope Creek 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,637,84,3,391,128,31
Cobb,Sweetwater 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1117,96,5,537,41,438
Cobb,Sweetwater 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1124,112,23,569,120,300
Cobb,Terrell Mill 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1976,169,16,1074,394,323
Cobb,Timber Ridge 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,605,94,1,363,123,24
Cobb,Vaughan 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,592,53,3,317,140,79
Cobb,Vinings 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1050,93,8,558,197,194
Cobb,Vinings 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2132,196,7,1081,453,395
Cobb,Vinings 03,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1565,148,12,796,296,313
Cobb,Vinings 04,Commissioner Of Labor,,DEM,RICHARD KEATLEY,917,83,8,532,171,123
Cobb,Wade Green 02,Commissioner Of Labor,,DEM,RICHARD KEATLEY,1435,122,17,770,351,175
Cobb,Willeo 01,Commissioner Of Labor,,DEM,RICHARD KEATLEY,728,87,2,428,52,159
Cobb,Acworth 1A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1388,77,5,683,536,87
