county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person,advance_in_person_2
DeKalb,SNAPFINGER ROAD SOUTH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,485,6,0,409,53,17
DeKalb,SOUTH DESHON,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,625,18,0,520,61,26
DeKalb,SOUTH HAIRSTON,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,563,15,0,461,83,4
DeKalb,STEPHENSON HIGH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,609,17,0,481,101,10
DeKalb,STEPHENSON MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,658,10,0,559,73,16
DeKalb,STONE MILL ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,216,11,1,172,31,1
DeKalb,STONE MOUNTAIN CHAMPION,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,380,4,0,330,43,3
DeKalb,STONE MOUNTAIN ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,430,98,1,271,56,4
DeKalb,STONE MOUNTAIN LIBRARY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,172,9,1,146,12,4
DeKalb,STONE MOUNTAIN MIDDLE,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,209,2,1,162,28,16
DeKalb,STONEVIEW ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,185,11,0,166,8,0
DeKalb,TERRY MILL ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,376,8,0,326,35,7
DeKalb,TILLY MILL ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,403,15,0,357,2,29
DeKalb,TONEY ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,307,3,1,262,36,5
DeKalb,TUCKER,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,662,32,0,569,15,46
DeKalb,TUCKER LIBRARY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,485,11,0,357,18,99
DeKalb,VALLEY BROOK,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,181,3,0,161,12,5
DeKalb,WADSWORTH ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,491,20,0,397,65,9
DeKalb,WARREN TECH,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,386,14,0,344,3,25
DeKalb,WESLEY CHAPEL LIBRARY,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,783,11,0,638,86,48
DeKalb,WHITE OAK,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,379,3,2,333,37,4
DeKalb,WINNONA PARK ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,452,16,0,398,21,17
DeKalb,WINTERS CHAPEL,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,340,18,0,306,0,16
DeKalb,WOODRIDGE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,557,18,1,404,128,6
DeKalb,WOODROW ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,752,25,1,628,78,20
DeKalb,WOODWARD ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,376,26,0,326,7,17
DeKalb,WYNBROOKE ELEM,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,749,10,0,638,89,12
DeKalb,YOUNG ROAD,Appeals Court Judge, Ellington,,JOHN J ELLINGTON ,423,9,0,342,70,2
DeKalb,,Appeals Court Judge, Ellington,,Write-in,308,23,1,243,24,17
DeKalb,ALLGOOD ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,ASHFORD DUNWOODY RD,Appeals Court Judge, Ellington,,Write-in,4,1,0,2,0,1
DeKalb,ASHFORD PARK ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,ASHFORD PARKSIDE,Appeals Court Judge, Ellington,,Write-in,3,3,0,0,0,0
DeKalb,AUSTIN,Appeals Court Judge, Ellington,,Write-in,5,0,0,5,0,0
DeKalb,AUSTIN DRIVE,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,AVONDALE,Appeals Court Judge, Ellington,,Write-in,2,0,0,0,2,0
DeKalb,AVONDALE HIGH,Appeals Court Judge, Ellington,,Write-in,4,1,0,3,0,0
DeKalb,BETHUNE MIDDLE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,BOULDERCREST RD,Appeals Court Judge, Ellington,,Write-in,3,1,0,2,0,0
DeKalb,BOULEVARD,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,BRIAR VISTA ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,BRIARCLIFF,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,BRIARLAKE ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,BRIARWOOD,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,BROCKETT,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,BROCKETT ELEM,Appeals Court Judge, Ellington,,Write-in,4,1,0,1,0,2
DeKalb,BROOKHAVEN,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,BROWNS MILL ELEM,Appeals Court Judge, Ellington,,Write-in,4,0,0,4,0,0
DeKalb,BURGESS ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,1,2,0
DeKalb,CANBY LANE ELEM,Appeals Court Judge, Ellington,,Write-in,2,1,0,1,0,0
DeKalb,CANDLER,Appeals Court Judge, Ellington,,Write-in,3,0,1,1,1,0
DeKalb,CANDLER-MURPHEY CANDLER ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,CEDAR GROVE ELEM,Appeals Court Judge, Ellington,,Write-in,5,0,0,4,1,0
DeKalb,CEDAR GROVE MIDDLE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,CEDAR GROVE SOUTH,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,CHAMBLEE ,Appeals Court Judge, Ellington,,Write-in,5,1,0,3,1,0
DeKalb,CHAPEL HILL ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,CHESNUT ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,CLAIREMONT EAST,Appeals Court Judge, Ellington,,Write-in,4,0,0,3,1,0
DeKalb,CLAIREMONT WEST,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,CLAIRMONT HILLS,Appeals Court Judge, Ellington,,Write-in,2,1,0,1,0,0
DeKalb,CLARKSTON,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,CLIFTON ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,COAN MIDDLE,Appeals Court Judge, Ellington,,Write-in,5,0,0,5,0,0
DeKalb,COLUMBIA DRIVE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,COLUMBIA ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,COLUMBIA MIDDLE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,CORALWOOD,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,COVINGTON,Appeals Court Judge, Ellington,,Write-in,3,0,0,2,1,0
DeKalb,COVINGTON HWY LIBRARY,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,CROSS KEYS HIGH,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,CROSSROADS,Appeals Court Judge, Ellington,,Write-in,5,0,0,5,0,0
DeKalb,DORAVILLE NORTH,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,DORAVILLE SOUTH,Appeals Court Judge, Ellington,,Write-in,1,0,0,0,0,1
DeKalb,DRESDEN ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,DRUID HILLS HIGH,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,DUNAIRE ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,DUNWOODY,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,DUNWOODY ELEM,Appeals Court Judge, Ellington,,Write-in,2,1,0,0,0,1
DeKalb,DUNWOODY LIBRARY,Appeals Court Judge, Ellington,,Write-in,2,1,0,1,0,0
DeKalb,EAST LAKE ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,EMBRY HILLS,Appeals Court Judge, Ellington,,Write-in,2,1,0,1,0,0
DeKalb,EMORY ROAD,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,EMORY SOUTH,Appeals Court Judge, Ellington,,Write-in,3,1,0,1,1,0
DeKalb,EPWORTH,Appeals Court Judge, Ellington,,Write-in,4,0,0,4,0,0
DeKalb,EVANSDALE ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,FAIRINGTON ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,FERNBANK ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,FLAKES MILL FIRE STATION,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,FLAT ROCK ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,FLAT SHOALS,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,FLAT SHOALS ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,FLAT SHOALS LIBRARY,Appeals Court Judge, Ellington,,Write-in,2,1,0,0,0,1
DeKalb,FLAT SHOALS PARKWAY,Appeals Court Judge, Ellington,,Write-in,3,0,0,2,0,1
DeKalb,FREEDOM MIDDLE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,GEORGETOWN SQUARE,Appeals Court Judge, Ellington,,Write-in,3,0,0,2,0,1
DeKalb,GLENHAVEN,Appeals Court Judge, Ellington,,Write-in,5,0,0,4,1,0
DeKalb,GLENNWOOD,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,GLENWOOD ROAD,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,GRESHAM ROAD,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,HAMBRICK ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,HARRIS-MARGARET HARRIS ED,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,HARRIS-NARVIE J. HARRIS ELEM,Appeals Court Judge, Ellington,,Write-in,5,0,0,3,2,0
DeKalb,HAWTHORNE ELEM,Appeals Court Judge, Ellington,,Write-in,3,1,0,2,0,0
DeKalb,HENDERSON MILL ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,HUGH HOWELL,Appeals Court Judge, Ellington,,Write-in,1,0,0,0,0,1
DeKalb,HUNTLEY HILLS ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,IDLEWOOD ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,INDIAN CREEK ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,2,1,0
DeKalb,JOHNSON ESTATES,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,JOLLY ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,KELLEY CHAPEL ROAD,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,KELLEY LAKE ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,KING-ML KING JR HIGH,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,KINGSLEY ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,KNOLLWOOD ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,KITTREDGE,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,LAKESIDE HIGH,Appeals Court Judge, Ellington,,Write-in,3,1,0,2,0,0
DeKalb,LAVISTA,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,LAVISTA ROAD,Appeals Court Judge, Ellington,,Write-in,3,2,0,1,0,0
DeKalb,LIN-MARY LIN ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,LITHONIA,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,LITHONIA HIGH,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,LIVSEY ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,0,1
DeKalb,MARBUT ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,MATHIS-BOB MATHIS ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,MCLENDON,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,MCNAIR ACADEMY,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,MCNAIR HIGH,Appeals Court Judge, Ellington,,Write-in,4,0,0,4,0,0
DeKalb,MCNAIR MIDDLE,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,MCWILLIAMS,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,MEADOWVIEW ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,0,1,0
DeKalb,MEDLOCK ELEM,Appeals Court Judge, Ellington,,Write-in,4,1,0,3,0,0
DeKalb,MEMORIAL NORTH,Appeals Court Judge, Ellington,,Write-in,1,0,0,0,1,0
DeKalb,MEMORIAL SOUTH,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,METROPOLITAN,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,MIDVALE ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,MIDVALE ROAD,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,MIDWAY ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,MILLER-ELDRIDGE L. MILLER ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,MILLER GROVE HIGH,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,MILLER GROVE MIDDLE,Appeals Court Judge, Ellington,,Write-in,1,0,0,0,0,1
DeKalb,MILLER GROVE ROAD,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,MONTCLAIR ELEM,Appeals Court Judge, Ellington,,Write-in,3,1,0,2,0,0
DeKalb,MONTGOMERY ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,0,1
DeKalb,MONTREAL,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,MT. VERNON EAST,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,MT. VERNON WEST,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,NORTH DECATUR,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,NORTH HAIRSTON,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,NORTH PEACHTREE,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,NORTHLAKE,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,OAK GROVE ELEM,Appeals Court Judge, Ellington,,Write-in,6,1,0,5,0,0
DeKalb,OAK VIEW ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,OAKCLIFF ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,OAKHURST,Appeals Court Judge, Ellington,,Write-in,5,0,0,5,0,0
DeKalb,PANOLA,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,PANOLA ROAD,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,PANOLA WAY ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,PEACHCREST ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,PEACHTREE MIDDLE,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,0,1
DeKalb,PINE LAKE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,PINEY GROVE,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,PLEASANTDALE ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,PONCE DE LEON,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,PRINCETON ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,2,1,0
DeKalb,RAINBOW ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,REDAN ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,1,0
DeKalb,REDAN MIDDLE,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,REDAN ROAD,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,REDAN-TROTTI LIBRARY,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,REHOBOTH,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,RENFROE MIDDLE,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,ROCK CHAPEL ELEM,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,ROCK CHAPEL ROAD,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,0,1
DeKalb,ROCKBRIDGE ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,ROCKBRIDGE ROAD,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,ROWLAND ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,ROWLAND ROAD,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,SAGAMORE HILLS ELEM,Appeals Court Judge, Ellington,,Write-in,4,0,0,4,0,0
DeKalb,SALEM MIDDLE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,SCOTT,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,SHADOW ROCK ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,SHAMROCK,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,SHAW-ROBERT SHAW ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,0,1
DeKalb,SILVER LAKE,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,SKYLAND,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,SMOKE RISE ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,SNAPFINGER ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,SNAPFINGER ROAD NORTH,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,SNAPFINGER ROAD SOUTH,Appeals Court Judge, Ellington,,Write-in,4,0,0,3,1,0
DeKalb,SOUTH DESHON,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,SOUTH HAIRSTON,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,STEPHENSON HIGH,Appeals Court Judge, Ellington,,Write-in,3,0,0,2,1,0
DeKalb,STEPHENSON MIDDLE,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,1,0
DeKalb,STONE MILL ELEM,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,STONE MOUNTAIN CHAMPION,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,STONE MOUNTAIN ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,STONE MOUNTAIN LIBRARY,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,1,0
DeKalb,STONE MOUNTAIN MIDDLE,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,STONEVIEW ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,1,1,0
DeKalb,TERRY MILL ELEM,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,TILLY MILL ROAD,Appeals Court Judge, Ellington,,Write-in,3,0,0,3,0,0
DeKalb,TONEY ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,TUCKER,Appeals Court Judge, Ellington,,Write-in,6,0,0,6,0,0
DeKalb,TUCKER LIBRARY,Appeals Court Judge, Ellington,,Write-in,1,0,0,0,0,1
DeKalb,VALLEY BROOK,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,WADSWORTH ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,WARREN TECH,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,WESLEY CHAPEL LIBRARY,Appeals Court Judge, Ellington,,Write-in,1,0,0,1,0,0
DeKalb,WHITE OAK,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,WINNONA PARK ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,WINTERS CHAPEL,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,WOODRIDGE ELEM,Appeals Court Judge, Ellington,,Write-in,5,0,0,3,1,1
DeKalb,WOODROW ROAD,Appeals Court Judge, Ellington,,Write-in,2,0,0,2,0,0
DeKalb,WOODWARD ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,WYNBROOKE ELEM,Appeals Court Judge, Ellington,,Write-in,0,0,0,0,0,0
DeKalb,YOUNG ROAD,Appeals Court Judge, Ellington,,Write-in,1,1,0,0,0,0
DeKalb,,Appeals Court Judge, Miller,,M. YVETTE MILLER ,89632,3381,56,75127,6863,4205
DeKalb,ALLGOOD ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,571,7,0,462,101,1
DeKalb,ASHFORD DUNWOODY RD,Appeals Court Judge, Miller,,M. YVETTE MILLER ,857,61,0,645,14,137
DeKalb,ASHFORD PARK ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,626,24,0,539,6,57
DeKalb,ASHFORD PARKSIDE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,662,42,1,494,6,119
DeKalb,AUSTIN,Appeals Court Judge, Miller,,M. YVETTE MILLER ,689,35,1,623,2,28
DeKalb,AUSTIN DRIVE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,359,4,0,309,40,6
DeKalb,AVONDALE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,632,39,0,509,83,1
DeKalb,AVONDALE HIGH,Appeals Court Judge, Miller,,M. YVETTE MILLER ,579,21,0,472,72,14
DeKalb,BETHUNE MIDDLE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,672,23,0,532,105,12
DeKalb,BOULDERCREST RD,Appeals Court Judge, Miller,,M. YVETTE MILLER ,375,3,0,349,16,7
DeKalb,BOULEVARD,Appeals Court Judge, Miller,,M. YVETTE MILLER ,721,22,0,636,42,21
DeKalb,BRIAR VISTA ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,456,25,0,410,11,10
DeKalb,BRIARCLIFF,Appeals Court Judge, Miller,,M. YVETTE MILLER ,438,34,0,379,9,16
DeKalb,BRIARLAKE ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,449,24,0,394,10,21
DeKalb,BRIARWOOD,Appeals Court Judge, Miller,,M. YVETTE MILLER ,463,11,1,421,2,28
DeKalb,BROCKETT,Appeals Court Judge, Miller,,M. YVETTE MILLER ,510,23,0,427,22,38
DeKalb,BROCKETT ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,476,16,0,398,24,38
DeKalb,BROOKHAVEN,Appeals Court Judge, Miller,,M. YVETTE MILLER ,649,24,0,555,6,64
DeKalb,BROWNS MILL ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,903,13,1,771,61,57
DeKalb,BURGESS ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,475,12,1,433,22,7
DeKalb,CANBY LANE ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,357,10,0,286,56,5
DeKalb,CANDLER,Appeals Court Judge, Miller,,M. YVETTE MILLER ,391,17,0,331,37,6
DeKalb,CANDLER-MURPHEY CANDLER ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,470,7,0,397,50,16
DeKalb,CEDAR GROVE ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,778,16,1,680,54,27
DeKalb,CEDAR GROVE MIDDLE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,261,3,2,223,19,14
DeKalb,CEDAR GROVE SOUTH,Appeals Court Judge, Miller,,M. YVETTE MILLER ,761,9,0,669,58,25
DeKalb,CHAMBLEE ,Appeals Court Judge, Miller,,M. YVETTE MILLER ,569,16,0,494,5,54
DeKalb,CHAPEL HILL ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,717,6,0,613,49,49
DeKalb,CHESNUT ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,306,10,0,269,6,21
DeKalb,CLAIREMONT EAST,Appeals Court Judge, Miller,,M. YVETTE MILLER ,663,25,0,542,27,69
DeKalb,CLAIREMONT WEST,Appeals Court Judge, Miller,,M. YVETTE MILLER ,695,65,0,563,35,32
DeKalb,CLAIRMONT HILLS,Appeals Court Judge, Miller,,M. YVETTE MILLER ,565,52,0,488,21,4
DeKalb,CLARKSTON,Appeals Court Judge, Miller,,M. YVETTE MILLER ,328,8,1,282,34,3
DeKalb,CLIFTON ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,329,15,0,273,34,7
DeKalb,COAN MIDDLE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,418,20,0,368,23,7
DeKalb,COLUMBIA DRIVE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,389,11,0,322,56,0
DeKalb,COLUMBIA ELEM,Appeals Court Judge, Miller,,M. YVETTE MILLER ,209,2,0,185,19,3
DeKalb,COLUMBIA MIDDLE,Appeals Court Judge, Miller,,M. YVETTE MILLER ,255,10,0,186,42,17
DeKalb,CORALWOOD,Appeals Court Judge, Miller,,M. YVETTE MILLER ,779,66,0,627,36,50
DeKalb,COVINGTON,Appeals Court Judge, Miller,,M. YVETTE MILLER ,231,9,0,179,41,2
DeKalb,COVINGTON HWY LIBRARY,Appeals Court Judge, Miller,,M. YVETTE MILLER ,40,0,0,33,6,1
DeKalb,CROSS KEYS HIGH,Appeals Court Judge, Miller,,M. YVETTE MILLER ,340,16,0,286,7,31
DeKalb,CROSSROADS,Appeals Court Judge, Miller,,M. YVETTE MILLER ,594,7,1,486,92,8
